Date_________JDUT, , , R.A.___(ICRF), DEC____(ICRF),  dRA*cosD, d(DEC)/dt,    APmag,  S-brt,                r,       rdot,             delta,     deldot,  1-way_down_LT,
*************************************************************************************************************************************************************************
$$SOE
2446920.500000000, , , 276.296164552, -22.996972715,  -4.04220,  -7.68060,    8.271,  7.023,   2.811458514291,  1.3498393,  2.07195096124750,-17.2655938,    17.23189069,
2446925.500000000, , , 276.065086951, -23.262718267,  -8.71788,  -8.23881,    8.178,  6.985,   2.815346169514,  1.3424649,  2.02402737947534,-15.8981301,    16.83332242,
2446930.500000000, , , 275.665062137, -23.546300751,  -13.3100,  -8.73310,    8.083,  6.940,   2.819211909281,  1.3346756,  1.98029068261401,-14.3667254,    16.46957540,
2446935.500000000, , , 275.099442159, -23.845052304,  -17.7531,  -9.13243,    7.984,  6.887,   2.823054540038,  1.3264759,  1.94121654108275,-12.6660869,    16.14460567,
2446940.500000000, , , 274.375079865, -24.155314726,  -21.9093,  -9.40758,    7.881,  6.826,   2.826872881653,  1.3178708,  1.90731447571369,-10.7844344,    15.86265079,
2446945.500000000, , , 273.504935162, -24.472451094,  -25.5986,  -9.53049,    7.775,  6.755,   2.830665770225,  1.3088665,  1.87909325171615, -8.7360038,    15.62794203,
2446950.500000000, , , 272.508270507, -24.791013052,  -28.6681,  -9.48239,    7.664,  6.672,   2.834432060376,  1.2994693,  1.85699002397533, -6.5530957,    15.44411509,
2446955.500000000, , , 271.409374676, -25.105161261,  -31.0070,  -9.25926,    7.547,  6.575,   2.838170625747,  1.2896857,  1.84134035477737, -4.2725752,    15.31396076,
2446960.500000000, , , 270.235923924, -25.409182440,  -32.5571,  -8.87311,    7.417,  6.457,   2.841880358674,  1.2795217,  1.83237570134019, -1.9269755,    15.23940401,
2446965.500000000, , , 269.017573178, -25.698024428,  -33.2672,  -8.35129,    7.275,  6.318,   2.845560169675,  1.2689837,  1.83026119383771,  0.4697000,    15.22181819,
2446970.500000000, , , 267.786914851, -25.967737317,  -33.0566,  -7.73163,    7.347,  6.384,   2.849208987131,  1.2580775,  1.83511125095632,  2.8893693,    15.26215488,
2446975.500000000, , , 266.578793609, -26.215735493,  -31.9109,  -7.05783,    7.499,  6.521,   2.852825757419,  1.2468094,  1.84692397898036,  5.2834797,    15.36039835,
2446980.500000000, , , 265.427249613, -26.440924564,  -29.8977,  -6.37450,    7.635,  6.633,   2.856409444913,  1.2351852,  1.86555492759474,  7.6042028,    15.51534722,
2446985.500000000, , , 264.362786940, -26.643631450,  -27.1466,  -5.72100,    7.760,  6.727,   2.859959031863,  1.2232110,  1.89073425654255,  9.8137368,    15.72475732,
2446990.500000000, , , 263.410421286, -26.825344983,  -23.8180,  -5.12728,    7.879,  6.808,   2.863473518199,  1.2108928,  1.92211188201109, 11.8971057,    15.98571707,
2446995.500000000, , , 262.590101095, -26.988432096,  -20.0150,  -4.61586,    7.994,  6.878,   2.866951921361,  1.1982368,  1.95932474514481, 13.8531255,    16.29520702,
2447000.500000000, , , 261.918502343, -27.135849151,  -15.8293,  -4.19835,    8.105,  6.939,   2.870393276636,  1.1852490,  2.00197705390535, 15.6598623,    16.64993545,
2447005.500000000, , , 261.408096363, -27.270722218,  -11.3897,  -3.87346,    8.211,  6.991,   2.873796637773,  1.1719360,  2.04960274430062, 17.2944583,    17.04602624,
2447010.500000000, , , 261.066261527, -27.395971102,  -6.83430,  -3.63024,    8.315,  7.037,   2.877161077411,  1.1583043,  2.10168331385723, 18.7440194,    17.47916713,
2447015.500000000, , , 260.895234360, -27.514038309,  -2.29451,  -3.45137,    8.413,  7.076,   2.880485686592,  1.1443598,  2.15768276468588, 20.0107130,    17.94490036,
2447020.500000000, , , 260.892985286, -27.626768068,  2.147121,  -3.31934,    8.508,  7.109,   2.883769572222,  1.1301077,  2.21710266417749, 21.1172611,    18.43908059,
2447025.500000000, , , 261.055859486, -27.735485222,  6.478237,  -3.21970,    8.599,  7.136,   2.887011854246,  1.1155524,  2.27950358532236, 22.0744393,    18.95805323,
2447030.500000000, , , 261.379576979, -27.840998277,  10.67038,  -3.13547,    8.684,  7.159,   2.890211666189,  1.1006990,  2.34444383495752, 22.8748526,    19.49814482,
2447035.500000000, , , 261.858408268, -27.943531451,  14.68107,  -3.04911,    8.766,  7.177,   2.893368157636,  1.0855534,  2.41146458441789, 23.5152644,    20.05553939,
2447040.500000000, , , 262.484962634, -28.042748491,  18.46704,  -2.94466,    8.842,  7.192,   2.896480495720,  1.0701219,  2.48010782639994, 24.0003166,    20.62642783,
2447045.500000000, , , 263.250342330, -28.137837991,  21.99859,  -2.80985,    8.914,  7.202,   2.899547865238,  1.0544105,  2.54994896745799, 24.3495788,    21.20727889,
2447050.500000000, , , 264.145342611, -28.227672921,  25.29584,  -2.63802,    8.981,  7.209,   2.902569468272,  1.0384253,  2.62063532029317, 24.5881199,    21.79515936,
2447055.500000000, , , 265.162012853, -28.310945718,  28.39342,  -2.42402,    9.043,  7.213,   2.905544524026,  1.0221723,  2.69185332471436, 24.7163762,    22.38746144,
2447060.500000000, , , 266.293040633, -28.386165359,  31.29482,  -2.16234,    9.100,  7.214,   2.908472268803,  1.0056573,  2.76327432504982, 24.7281131,    22.98145179,
2447065.500000000, , , 267.530925596, -28.451677515,  33.99151,  -1.84894,    9.153,  7.212,   2.911351955849,  0.9888862,  2.83455874652630, 24.6221076,    23.57430624,
2447070.500000000, , , 268.867636851, -28.505731974,  36.46950,  -1.48207,    9.201,  7.207,   2.914182855193,  0.9718649,  2.90537610029118, 24.4075646,    24.16327621,
2447075.500000000, , , 270.294837078, -28.546572483,  38.73602,  -1.06300,    9.245,  7.200,   2.916964253487,  0.9545991,  2.97544429278026, 24.1073168,    24.74601560,
2447080.500000000, , , 271.805092387, -28.572499857,  40.83082,  -0.59350,    9.284,  7.190,   2.919695454001,  0.9370948,  3.04454012080898, 23.7338956,    25.32066808,
2447085.500000000, , , 273.392253654, -28.581863653,  42.77764,  -0.07481,    9.319,  7.179,   2.922375776948,  0.9193578,  3.11244315602023, 23.2797393,    25.88540040,
2447090.500000000, , , 275.050515707, -28.573063920,  44.57787,  0.490957,    9.349,  7.165,   2.925004559895,  0.9013943,  3.17891003279888, 22.7385716,    26.43818856,
2447095.500000000, , , 276.773860427, -28.544596396,  46.22204,  1.100103,    9.375,  7.149,   2.927581158346,  0.8832106,  3.24368635429746, 22.1098037,    26.97691680,
2447100.500000000, , , 278.555776633, -28.495118852,  47.70153,  1.746997,    9.397,  7.132,   2.930104946300,  0.8648131,  3.30653629894754, 21.4082418,    27.49962385,
2447105.500000000, , , 280.389898396, -28.423467954,  49.03717,  2.426945,    9.415,  7.112,   2.932575315603,  0.8462078,  3.36728090251790, 20.6538255,    28.00482131,
2447110.500000000, , , 282.270943552, -28.328595844,  50.26001,  3.137372,    9.429,  7.090,   2.934991673250,  0.8273993,  3.42577402333206, 19.8475338,    28.49129377,
2447115.500000000, , , 284.194392371, -28.209555544,  51.37965,  3.874420,    9.439,  7.067,   2.937353438947,  0.8083920,  3.48185276574990, 18.9805016,    28.95768645,
2447120.500000000, , , 286.155774396, -28.065554222,  52.39236,  4.632548,    9.445,  7.041,   2.939660045800,  0.7891909,  3.53533298719717, 18.0472585,    29.40246788,
2447125.500000000, , , 288.150256060, -27.896024686,  53.28386,  5.403888,    9.446,  7.014,   2.941910942437,  0.7698016,  3.58602407696020, 17.0510692,    29.82405282,
2447130.500000000, , , 290.172596205, -27.700671777,  54.05359,  6.181105,    9.444,  6.985,   2.944105594067,  0.7502301,  3.63377193655210, 16.0126150,    30.22115966,
2447135.500000000, , , 292.218109823, -27.479356565,  54.72721,  6.961780,    9.438,  6.954,   2.946243482580,  0.7304821,  3.67847742895136, 14.9442718,    30.59296390,
2447140.500000000, , , 294.283058046, -27.232004495,  55.32361,  7.743667,    9.427,  6.921,   2.948324106421,  0.7105632,  3.72004950995849, 13.8410579,    30.93870836,
2447145.500000000, , , 296.364101658, -26.958659133,  55.84519,  8.521764,    9.413,  6.886,   2.950346980359,  0.6904792,  3.75837610456324, 12.6955895,    31.25746093,
2447150.500000000, , , 298.457827415, -26.659565793,  56.28406,  9.288779,    9.394,  6.848,   2.952311635202,  0.6702355,  3.79332825219148, 11.5038620,    31.54814908,
2447155.500000000, , , 300.560377120, -26.335269808,  56.62499,  10.03486,    9.371,  6.809,   2.954217617534,  0.6498376,  3.82478173800879, 10.2763435,    31.80973974,
2447160.500000000, , , 302.667773405, -25.986563795,  56.87856,  10.75622,    9.344,  6.767,   2.956064489429,  0.6292908,  3.85266713519742,  9.0351119,    32.04165552,
2447165.500000000, , , 304.776862120, -25.614259938,  57.06806,  11.45374,    9.312,  6.722,   2.957851832436,  0.6086005,  3.87695480838699,  7.7838646,    32.24364994,
2447170.500000000, , , 306.885170386, -25.219185792,  57.20359,  12.12536,    9.275,  6.675,   2.959579231213,  0.5877720,  3.89760689963593,  6.5160256,    32.41540814,
2447175.500000000, , , 308.990438871, -24.802284065,  57.28374,  12.76597,    9.235,  6.626,   2.961246298447,  0.5668109,  3.91456623864600,  5.2255263,    32.55645466,
2447180.500000000, , , 311.090225152, -24.364724328,  57.29628,  13.36697,    9.192,  6.576,   2.962852658501,  0.5457226,  3.92776311043091,  3.9111799,    32.66620970,
2447185.500000000, , , 313.181619325, -23.907997044,  57.23026,  13.91989,    9.151,  6.531,   2.964397952305,  0.5245131,  3.93715013149018,  2.5914360,    32.74427917,
2447190.500000000, , , 315.261938323, -23.433685262,  57.10430,  14.42723,    9.125,  6.501,   2.965881837996,  0.5031884,  3.94274173568446,  1.2831987,    32.79078313,
2447195.500000000, , , 317.329315116, -22.943257744,  56.93523,  14.89149,    9.130,  6.505,   2.967303990102,  0.4817537,  3.94456981743322, -0.0161794,    32.80598682,
2447200.500000000, , , 319.382313524, -22.438172876,  56.72743,  15.31081,    9.164,  6.540,   2.968664096388,  0.4602130,  3.94265023574005, -1.3134920,    32.79002214,
2447205.500000000, , , 321.419528868, -21.920008115,  56.47527,  15.67972,    9.210,  6.589,   2.969961855620,  0.4385701,  3.93698031592015, -2.6142177,    32.74286686,
2447210.500000000, , , 323.439205554, -21.390604405,  56.16221,  15.98836,    9.256,  6.640,   2.971196978482,  0.4168295,  3.92755157651781, -3.9142206,    32.66445042,
2447215.500000000, , , 325.439173685, -20.852067534,  55.78549,  16.23360,    9.300,  6.691,   2.972369189350,  0.3949962,  3.91439750127720, -5.1906858,    32.55505132,
2447220.500000000, , , 327.417730826, -20.306391039,  55.36507,  16.42256,    9.340,  6.739,   2.973478227187,  0.3730752,  3.89760366786471, -6.4356694,    32.41538126,
2447225.500000000, , , 329.373791290, -19.755399797,  54.91080,  16.55747,    9.375,  6.785,   2.974523845722,  0.3510718,  3.87725326342328, -7.6551130,    32.24613211,
2447230.500000000, , , 331.306461003, -19.200919578,  54.42214,  16.63597,    9.406,  6.828,   2.975505813280,  0.3289908,  3.85340946348867, -8.8563585,    32.04782927,
2447235.500000000, , , 333.214662144, -18.644939746,  53.88691,  16.65053,    9.432,  6.868,   2.976423912558,  0.3068372,  3.82611698531164,-10.0435239,    31.82084465,
2447240.500000000, , , 335.096752525, -18.089766733,  53.28656,  16.59159,    9.455,  6.907,   2.977277940388,  0.2846159,  3.79542808053125,-11.2048077,    31.56561281,
2447245.500000000, , , 336.950822811, -17.537823210,  52.62674,  16.46321,    9.473,  6.943,   2.978067707545,  0.2623317,  3.76145034435869,-12.3195480,    31.28302860,
2447250.500000000, , , 338.775491801, -16.991275167,  51.92313,  16.27312,    9.487,  6.977,   2.978793038666,  0.2399893,  3.72432233032266,-13.3877830,    30.97424432,
2447255.500000000, , , 340.569729306, -16.452149582,  51.17942,  16.02217,    9.497,  7.009,   2.979453772216,  0.2175936,  3.68416812726522,-14.4168162,    30.64029200,
2447260.500000000, , , 342.332467007, -15.922530378,  50.38848,  15.70563,    9.504,  7.039,   2.980049760503,  0.1951494,  3.64108909299357,-15.4146038,    30.28201460,
2447265.500000000, , , 344.062150488, -15.404777058,  49.52931,  15.31251,    9.506,  7.068,   2.980580869853,  0.1726615,  3.59517237479459,-16.3805549,    29.90013690,
2447270.500000000, , , 345.756495361, -14.901572756,  48.58577,  14.83744,    9.505,  7.094,   2.981046981160,  0.1501351,  3.54653377824007,-17.2958244,    29.49562202,
2447275.500000000, , , 347.413145554, -14.415508820,  47.56817,  14.28970,    9.500,  7.119,   2.981447990959,  0.1275760,  3.49534458425542,-18.1468809,    29.06989448,
2447280.500000000, , , 349.030162567, -13.948890535,  46.48504,  13.67477,    9.491,  7.142,   2.981783812367,  0.1049897,  3.44178605236630,-18.9379851,    28.62446175,
2447285.500000000, , , 350.605695434, -13.503959060,  45.33381,  12.99128,    9.479,  7.163,   2.982054373879,  0.0823811,  3.38602054477795,-19.6769373,    28.16067417,
2447290.500000000, , , 352.137566830, -13.083128554,  44.09669,  12.22971,    9.462,  7.182,   2.982259616073,  0.0597538,  3.32818730120319,-20.3702955,    27.67968975,
2447295.500000000, , , 353.622721359, -12.689224353,  42.74426,  11.37778,    9.442,  7.199,   2.982399490000,  0.0371116,  3.26842709409531,-21.0081505,    27.18267926,
2447300.500000000, , , 355.057351852, -12.325255048,  41.26699,  10.43845,    9.417,  7.215,   2.982473958443,  0.0144589,  3.20693183481905,-21.5691709,    26.67123878,
2447305.500000000, , , 356.437730484, -11.993937045,  39.67435,  9.422709,    9.389,  7.228,   2.982482997599, -0.0081995,  3.14393717135754,-22.0470870,    26.14732814,
2447310.500000000, , , 357.760332654, -11.697737011,  37.96743,  8.333918,    9.356,  7.239,   2.982426597923, -0.0308587,  3.07967695185493,-22.4467043,    25.61289219,
2447315.500000000, , , 359.021468171, -11.439123871,  36.13565,  7.168057,    9.320,  7.248,   2.982304764346, -0.0535136,  3.01436711991979,-22.7753677,    25.06972688,
2447320.500000000, , ,   0.216709488, -11.220882096,  34.14644,  5.911179,    9.279,  7.255,   2.982117516274, -0.0761593,  2.94820811356554,-23.0328892,    24.51949921,
2447325.500000000, , ,   1.340411265, -11.046172507,  31.96977,  4.559097,    9.235,  7.260,   2.981864887548, -0.0987907,  2.88143242237336,-23.1982153,    23.96414272,
2447330.500000000, , ,   2.386416134, -10.917944701,  29.60632,  3.126595,    9.186,  7.261,   2.981546926424, -0.1214030,  2.81433695659046,-23.2527724,    23.40612674,
2447335.500000000, , ,   3.348784784, -10.838615219,  27.06448,  1.627967,    9.132,  7.260,   2.981163695545, -0.1439911,  2.74724811118426,-23.1939722,    22.84816583,
2447340.500000000, , ,   4.221681595, -10.810245581,  24.34366,  0.070422,    9.075,  7.257,   2.980715271917, -0.1665501,  2.68048905666581,-23.0251632,    22.29294770,
2447345.500000000, , ,   4.998996788, -10.834792188,  21.42751,  -1.54813,    9.013,  7.250,   2.980201746905, -0.1890752,  2.61436991487580,-22.7508979,    21.74305157,
2447350.500000000, , ,   5.673595044, -10.914397841,  18.27947,  -3.23168,    8.946,  7.239,   2.979623226335, -0.2115611,  2.54920778269918,-22.3578004,    21.20111464,
2447355.500000000, , ,   6.237470632, -11.050896001,  14.89581,  -4.95587,    8.876,  7.225,   2.978979830841, -0.2340028,  2.48538590525796,-21.8190739,    20.67032427,
2447360.500000000, , ,   6.683078289, -11.245003523,  11.30548,  -6.68265,    8.802,  7.207,   2.978271696683, -0.2563947,  2.42334634952130,-21.1227168,    20.15435702,
2447365.500000000, , ,   7.003885400, -11.496216039,  7.540976,  -8.37772,    8.723,  7.185,   2.977498977122, -0.2787307,  2.36354563293041,-20.2689341,    19.65700963,
2447370.500000000, , ,   7.194326416, -11.802966164,  3.631341,  -10.0119,    8.642,  7.159,   2.976661843354, -0.3010047,  2.30643209753958,-19.2627227,    19.18201084,
2447375.500000000, , ,   7.249461519, -12.162875364,  -0.41301,  -11.5652,    8.556,  7.127,   2.975760482842, -0.3232116,  2.25243993420470,-18.1054421,    18.73297171,
2447380.500000000, , ,   7.164560127, -12.572668165,  -4.56960,  -12.9954,    8.468,  7.091,   2.974795096086, -0.3453475,  2.20203224052474,-16.7758729,    18.31374370,
2447385.500000000, , ,   6.936692744, -13.027029539,  -8.75049,  -14.2283,    8.378,  7.049,   2.973765895632, -0.3674079,  2.15573200190978,-15.2603953,    17.92867636,
2447390.500000000, , ,   6.566366737, -13.518178399,  -12.8435,  -15.1937,    8.286,  7.002,   2.972673107321, -0.3893882,  2.11406961659607,-13.5660025,    17.58218087,
2447395.500000000, , ,   6.057906498, -14.036230327,  -16.7354,  -15.8360,    8.193,  6.950,   2.971516971598, -0.4112830,  2.07753760662133,-11.7107467,    17.27835341,
2447400.500000000, , ,   5.419344305, -14.569769933,  -20.3255,  -16.1206,    8.101,  6.893,   2.970297744137, -0.4330871,  2.04656659756875, -9.7183835,    17.02077538,
2447405.500000000, , ,   4.661701633, -15.106560886,  -23.5387,  -16.0270,    8.012,  6.833,   2.969015696025, -0.4547951,  2.02152955652731, -7.6006772,    16.81254866,
2447410.500000000, , ,   3.799224572, -15.633313547,  -26.2561,  -15.5109,    7.932,  6.774,   2.967671113841, -0.4764018,  2.00278890554770, -5.3598919,    16.65668741,
2447415.500000000, , ,   2.851142272, -16.135368774,  -28.3328,  -14.5443,    7.868,  6.724,   2.966264299567, -0.4979016,  1.99066582469231, -3.0237861,    16.55586283,
2447420.500000000, , ,   1.841396424, -16.597842463,  -29.6600,  -13.1414,    7.835,  6.697,   2.964795570406, -0.5192895,  1.98537584415531, -0.6351263,    16.51186740,
2447425.500000000, , ,   0.797113259, -17.006984519,  -30.1824,  -11.3556,    7.844,  6.705,   2.963265258638, -0.5405600,  1.98700254903377,  1.7587473,    16.52539629,
2447430.500000000, , , 359.746483957, -17.351384358,  -29.9123,  -9.27111,    7.892,  6.743,   2.961673711510, -0.5617080,  1.99549882148240,  4.1177540,    16.59605763,
2447435.500000000, , , 358.716727692, -17.622431681,  -28.8920,  -6.96216,    7.964,  6.796,   2.960021291232, -0.5827282,  2.01073614207424,  6.4258190,    16.72278257,
2447440.500000000, , , 357.734312962, -17.813518005,  -27.1360,  -4.48270,    8.047,  6.855,   2.958308375042, -0.6036153,  2.03254142354175,  8.6607513,    16.90413156,
2447445.500000000, , , 356.824790340, -17.920147470,  -24.6963,  -1.90715,    8.136,  6.911,   2.956535355385, -0.6243638,  2.06064991859479, 10.7849407,    17.13790279,
2447450.500000000, , , 356.011001128, -17.940500170,  -21.6726,  0.680989,    8.227,  6.964,   2.954702640783, -0.6449680,  2.09468920649069, 12.7627795,    17.42099891,
2447455.500000000, , , 355.311499007, -17.875535026,  -18.2027,  3.200049,    8.317,  7.012,   2.952810657455, -0.6654211,  2.13419541071146, 14.5682697,    17.74956199,
2447460.500000000, , , 354.739442320, -17.728661784,  -14.4386,  5.589714,    8.407,  7.054,   2.950859850163, -0.6857170,  2.17865948757325, 16.1983135,    18.11935844,
2447465.500000000, , , 354.303200958, -17.504539415,  -10.4801,  7.835656,    8.494,  7.090,   2.948850680170, -0.7058506,  2.22759347680037, 17.6647078,    18.52633002,
2447470.500000000, , , 354.008289416, -17.207987981,  -6.39207,  9.933742,    8.579,  7.122,   2.946783622082, -0.7258175,  2.28051971210802, 18.9610695,    18.96650410,
2447475.500000000, , , 353.857536338, -16.844135245,  -2.25244,  11.87165,    8.660,  7.148,   2.944659163135, -0.7456130,  2.33693012350687, 20.0760876,    19.43565519,
2447480.500000000, , , 353.850798077, -16.418528493,  1.855589,  13.63660,    8.738,  7.169,   2.942477804369, -0.7652321,  2.39628895492100, 21.0024579,    19.92932753,
2447485.500000000, , , 353.984838312, -15.937114923,  5.846521,  15.21959,    8.812,  7.186,   2.940240061781, -0.7846695,  2.45805541041645, 21.7463583,    20.44302348,
2447490.500000000, , , 354.253820040, -15.405823096,  9.667575,  16.63376,    8.882,  7.199,   2.937946467017, -0.8039198,  2.52173570766836, 22.3325207,    20.97263636,
2447495.500000000, , , 354.651042539, -14.829766408,  13.31811,  17.90978,    8.947,  7.208,   2.935597567664, -0.8229772,  2.58690401354331, 22.7775054,    21.51462463,
2447500.500000000, , , 355.169956979, -14.213223853,  16.79815,  19.06447,    9.008,  7.213,   2.933193927206, -0.8418365,  2.65315211919568, 23.0797819,    22.06559333,
2447505.500000000, , , 355.803819522, -13.560124422,  20.09562,  20.10374,    9.064,  7.215,   2.930736124986, -0.8604920,  2.72006368349336, 23.2365542,    22.62207984,
2447510.500000000, , , 356.545370525, -12.874328346,  23.18749,  21.02600,    9.115,  7.213,   2.928224756215, -0.8789382,  2.78721784717925, 23.2491937,    23.18058399,
2447515.500000000, , , 357.386578607, -12.159735408,  26.05277,  21.83428,    9.162,  7.209,   2.925660432069, -0.8971696,  2.85422132560160, 23.1368058,    23.73783493,
2447520.500000000, , , 358.319366841, -11.419836978,  28.70617,  22.54936,    9.205,  7.202,   2.923043779803, -0.9151806,  2.92075111186486, 22.9239995,    24.29114629,
2447525.500000000, , , 359.336677313, -10.657380725,  31.17906,  23.19082,    9.243,  7.192,   2.920375442682, -0.9329659,  2.98653103142429, 22.6170972,    24.83822120,
2447530.500000000, , ,   0.432383698,  -9.874697618,  33.48752,  23.76458,    9.276,  7.180,   2.917656079918, -0.9505196,  3.05128464314334, 22.2126405,    25.37676056,
2447535.500000000, , ,   1.600776299,  -9.074054922,  35.63479,  24.26891,    9.305,  7.166,   2.914886367057, -0.9678361,  3.11472497911896, 21.7070883,    25.90437775,
2447540.500000000, , ,   2.836078305,  -8.257901858,  37.60868,  24.69617,    9.330,  7.149,   2.912066997263, -0.9849089,  3.17656350992552, 21.1062279,    26.41867313,
2447545.500000000, , ,   4.132308840,  -7.428778338,  39.41131,  25.05162,    9.350,  7.131,   2.909198683484, -1.0017309,  3.23655795560682, 20.4340310,    26.91763172,
2447550.500000000, , ,   5.484163465,  -6.588811899,  41.07160,  25.35125,    9.366,  7.110,   2.906282159144, -1.0182953,  3.29452858639752, 19.7054495,    27.39975875,
2447555.500000000, , ,   6.887397157,  -5.739701875,  42.61477,  25.60313,    9.378,  7.087,   2.903318175523, -1.0345965,  3.35031344360964, 18.9194543,    27.86370726,
2447560.500000000, , ,   8.338430677,  -4.883033704,  44.05206,  25.80678,    9.386,  7.063,   2.900307498951, -1.0506296,  3.40373966851260, 18.0710926,    28.30803963,
2447565.500000000, , ,   9.833915009,  -4.020510566,  45.38124,  25.95535,    9.390,  7.036,   2.897250910583, -1.0663891,  3.45461996313860, 17.1561558,    28.73119813,
2447570.500000000, , ,  11.370224182,  -3.154128429,  46.58910,  26.04139,    9.390,  7.008,   2.894149207571, -1.0818693,  3.50277419365914, 16.1873607,    29.13168466,
2447575.500000000, , ,  12.943709146,  -2.285847987,  47.68875,  26.07457,    9.386,  6.978,   2.891003204204, -1.0970643,  3.54808192076853, 15.1871615,    29.50849753,
2447580.500000000, , ,  14.551503807,  -1.417234856,  48.70545,  26.06561,    9.378,  6.946,   2.887813732373, -1.1119679,  3.59046397112048, 14.1608512,    29.86097830,
2447585.500000000, , ,  16.191468111,  -0.549631457,  49.65456,  26.01713,    9.366,  6.912,   2.884581641682, -1.1265740,  3.62983961677768, 13.1040461,    30.18845556,
2447590.500000000, , ,  17.861809282,   0.315610137,  50.54033,  25.92622,    9.350,  6.876,   2.881307799507, -1.1408764,  3.66611186758070, 12.0104141,    30.49012267,
2447595.500000000, , ,  19.560661935,   1.176937235,  51.35163,  25.78396,    9.331,  6.838,   2.877993091062, -1.1548689,  3.69916788895477, 10.8777567,    30.76504121,
2447600.500000000, , ,  21.285689335,   2.032553666,  52.07827,  25.58848,    9.307,  6.798,   2.874638419566, -1.1685453,  3.72891864241912,  9.7256165,    31.01247069,
2447605.500000000, , ,  23.034733836,   2.880874814,  52.73889,  25.35143,    9.279,  6.756,   2.871244706368, -1.1818993,  3.75533531363726,  8.5693753,    31.23217144,
2447610.500000000, , ,  24.806323580,   3.720638697,  53.35154,  25.07910,    9.246,  6.712,   2.867812890723, -1.1949250,  3.77840657457864,  7.4078825,    31.42404927,
2447615.500000000, , ,  26.599421330,   4.550689829,  53.92450,  24.77184,    9.210,  6.665,   2.864343929568, -1.2076160,  3.79810872809544,  6.2347750,    31.58790708,
2447620.500000000, , ,  28.413084115,   5.369802254,  54.45464,  24.42508,    9.169,  6.615,   2.860838797459, -1.2199663,  3.81439714117632,  5.0425495,    31.72337368,
2447625.500000000, , ,  30.245986125,   6.176518624,  54.92372,  24.03091,    9.123,  6.563,   2.857298487030, -1.2319694,  3.82721601259953,  3.8346993,    31.82998498,
2447630.500000000, , ,  32.096313655,   6.969298999,  55.32962,  23.59443,    9.074,  6.509,   2.853724010679, -1.2436181,  3.83655155145603,  2.6331374,    31.90762629,
2447635.500000000, , ,  33.962617683,   7.746915878,  55.69134,  23.12569,    9.023,  6.456,   2.850116402769, -1.2549047,  3.84243654764958,  1.4446022,    31.95657031,
2447640.500000000, , ,  35.843967187,   8.508366674,  56.02074,  22.62815,    8.980,  6.411,   2.846476719626, -1.2658220,  3.84490307483300,  0.2644469,    31.97708380,
2447645.500000000, , ,  37.739656857,   9.252690668,  56.32047,  22.10086,    8.961,  6.392,   2.842806036607, -1.2763638,  3.84396388074246, -0.9156944,    31.96927276,
2447650.500000000, , ,  39.648817928,   9.978812513,  56.57861,  21.53821,    8.978,  6.412,   2.839105445650, -1.2865246,  3.83960741097780, -2.1025056,    31.93304110,
2447655.500000000, , ,  41.569928554,  10.685472785,  56.77513,  20.93706,    9.016,  6.454,   2.835376055206, -1.2962986,  3.83182504787873, -3.2845478,    31.86831716,
2447660.500000000, , ,  43.501150078,  11.371528714,  56.91696,  20.30684,    9.058,  6.502,   2.831618991197, -1.3056795,  3.82066060856996, -4.4434940,    31.77546535,
2447665.500000000, , ,  45.441096146,  12.036149115,  57.01983,  19.65467,    9.099,  6.550,   2.827835397483, -1.3146613,  3.80618430261799, -5.5790754,    31.65506959,
2447670.500000000, , ,  47.388732626,  12.678651953,  57.09115,  18.98269,    9.135,  6.597,   2.824026435942, -1.3232376,  3.78845491699226, -6.6980513,    31.50761878,
2447675.500000000, , ,  49.343070505,  13.298358326,  57.12679,  18.28889,    9.168,  6.640,   2.820193286431, -1.3314022,  3.76750586135929, -7.8105511,    31.33339080,
2447680.500000000, , ,  51.302635194,  13.894464146,  57.10542,  17.56889,    9.196,  6.681,   2.816337146708, -1.3391489,  3.74334896876876, -8.9183273,    31.13248405,
2447685.500000000, , ,  53.265169718,  14.466131013,  57.01236,  16.82650,    9.220,  6.720,   2.812459232456, -1.3464716,  3.71602020018964,-10.0038217,    30.90519761,
2447690.500000000, , ,  55.228369811,  15.012785275,  56.85996,  16.07162,    9.240,  6.757,   2.808560777169, -1.3533642,  3.68560527668228,-11.0555626,    30.65224441,
2447695.500000000, , ,  57.190359282,  15.534112225,  56.65961,  15.30937,    9.256,  6.791,   2.804643031658, -1.3598208,  3.65219896591364,-12.0766125,    30.37441259,
2447700.500000000, , ,  59.149480259,  16.029908194,  56.41465,  14.54134,    9.269,  6.824,   2.800707263538, -1.3658357,  3.61587866987738,-13.0757403,    30.07234590,
2447705.500000000, , ,  61.103880496,  16.499952796,  56.11042,  13.76535,    9.277,  6.854,   2.796754756684, -1.3714033,  3.57669176842925,-14.0627287,    29.74643838,
2447710.500000000, , ,  63.050858753,  16.943974545,  55.71972,  12.98205,    9.283,  6.884,   2.792786810920, -1.3765181,  3.53467823612825,-15.0304678,    29.39702249,
2447715.500000000, , ,  64.987028382,  17.361873398,  55.23734,  12.20057,    9.284,  6.911,   2.788804742407, -1.3811743,  3.48992138024068,-15.9603678,    29.02479107,
2447720.500000000, , ,  66.909182715,  17.753868180,  54.67582,  11.42939,    9.282,  6.937,   2.784809885100, -1.3853654,  3.44254212940585,-16.8470092,    28.63074985,
